"Player","Position","Handedness","Season","Team","Game.ID","Date","Opponent","Venue","Strength","TOI","Goals","xGoals","Assists","A1","A2","P","P1","iSh%","iFSh%","ixFSh%","iSF","iFen","iCorsi","G60","xG60","A60","A160","A260","P60","P160","iSF60","iFen60","iCorsi60","HF","HA","Takeaways","Giveaways","PEND","PENT","Blocks","Faceoff Wins","Faceoff Losses","Faceoff%"
"ALEX KILLORN","LW","L","2016","T.B","20019","2016-10-15","N.J","T.B","All Situations","14.52","1","0.19","0","0","0","1","1","100.00","50.00","9.42","1","2","2","4.13","0.78","0.00","0.00","0.00","4.13","4.13","4.13","8.26","8.26","3","1","1","3","0","0","1","0","0",""
"ALEX KILLORN","LW","L","2016","T.B","20066","2016-10-22","OTT","OTT","All Situations","14.67","1","0.21","0","0","0","1","1","33.33","33.33","7.00","3","3","4","4.09","0.86","0.00","0.00","0.00","4.09","4.09","12.27","12.27","16.36","1","0","0","0","0","0","0","0","0",""
"ALEX KILLORN","LW","L","2016","T.B","20131","2016-11-01","NYI","NYI","All Situations","20.12","0","0.18","1","0","1","1","0","0.00","0.00","17.76","1","1","3","0.00","0.53","2.98","0.00","2.98","2.98","0.00","2.98","2.98","8.95","2","2","0","0","0","1","1","0","0",""
"ALEX OVECHKIN","LW","R","2016","WSH","20130","2016-10-30","CGY","CGY","All Situations","15.08","0","0.29","1","1","0","1","1","0.00","0.00","9.66","3","3","5","0.00","1.15","3.98","3.98","0.00","3.98","3.98","11.94","11.94","19.89","0","0","1","1","0","0","1","0","0",""
"ALEX OVECHKIN","LW","R","2016","WSH","20056","2016-10-20","FLA","FLA","All Situations","16.70","1","0.1","0","0","0","1","1","50.00","33.33","3.18","2","3","4","3.59","0.34","0.00","0.00","0.00","3.59","3.59","7.19","10.78","14.37","3","0","0","0","0","0","0","0","0",""
"ALEX OVECHKIN","LW","R","2016","WSH","20096","2016-10-26","EDM","EDM","All Situations","18.67","1","0.38","0","0","0","1","1","25.00","16.67","6.41","4","6","7","3.21","1.24","0.00","0.00","0.00","3.21","3.21","12.85","19.28","22.50","5","1","0","0","1","0","0","0","0",""
"ALEX OVECHKIN","LW","R","2016","WSH","20121","2016-10-29","VAN","VAN","All Situations","15.97","0","0.43","0","0","0","0","0","0.00","0.00","8.60","4","5","6","0.00","1.62","0.00","0.00","0.00","0.00","0.00","15.03","18.79","22.54","3","2","2","0","0","0","1","0","1","0.00"
"ALEX OVECHKIN","LW","R","2016","WSH","20149","2016-11-03","WPG","WSH","All Situations","19.73","2","1.15","1","1","0","3","3","25.00","22.22","12.78","8","9","9","6.08","3.50","3.04","3.04","0.00","9.12","9.12","24.33","27.37","27.37","2","1","0","0","0","0","0","0","0",""
"ALEX OVECHKIN","LW","R","2016","WSH","20071","2016-10-22","NYR","WSH","All Situations","19.73","1","0.43","0","0","0","1","1","16.67","16.67","7.25","6","6","7","3.04","1.32","0.00","0.00","0.00","3.04","3.04","18.25","18.25","21.29","4","1","1","0","0","0","0","0","0",""
"ALEX OVECHKIN","LW","R","2016","WSH","20138","2016-11-01","WPG","WPG","All Situations","18.52","0","0.43","0","0","0","0","0","0.00","0.00","4.80","3","9","12","0.00","1.40","0.00","0.00","0.00","0.00","0.00","9.72","29.16","38.88","2","0","0","1","0","1","0","0","0",""
"ALEX OVECHKIN","LW","R","2016","WSH","20022","2016-10-15","NYI","WSH","All Situations","19.12","0","0.16","0","0","0","0","0","0.00","0.00","4.09","3","4","10","0.00","0.51","0.00","0.00","0.00","0.00","0.00","9.41","12.55","31.38","2","3","2","3","0","0","0","0","0",""
"ALEX OVECHKIN","LW","R","2016","WSH","20168","2016-11-05","FLA","WSH","All Situations","19.47","1","0.5","1","1","0","2","2","16.67","9.09","4.52","6","11","12","3.08","1.53","3.08","3.08","0.00","6.16","6.16","18.49","33.90","36.98","0","0","0","1","0","0","0","0","0",""
"ALEX OVECHKIN","LW","R","2016","WSH","20007","2016-10-13","PIT","PIT","All Situations","22.47","0","0.45","0","0","0","0","0","0.00","0.00","6.36","5","7","12","0.00","1.19","0.00","0.00","0.00","0.00","0.00","13.35","18.69","32.04","1","1","0","1","0","1","0","0","0",""
"ALEX OVECHKIN","LW","R","2016","WSH","20039","2016-10-18","COL","WSH","All Situations","18.18","1","0.49","1","1","0","2","2","20.00","16.67","8.23","5","6","9","3.30","1.63","3.30","3.30","0.00","6.60","6.60","16.50","19.80","29.70","2","1","3","1","1","4","0","0","0",""
"ALEXANDER BURMISTROV","C","L","2016","WPG","20090","2016-10-25","DAL","DAL","All Situations","14.10","0","0.17","0","0","0","0","0","0.00","0.00","16.83","1","1","2","0.00","0.72","0.00","0.00","0.00","0.00","0.00","4.26","4.26","8.51","0","1","0","0","0","0","0","1","2","33.33"
"ALEXANDER BURMISTROV","C","L","2016","WPG","20050","2016-10-19","TOR","WPG","All Situations","13.63","0","0.01","0","0","0","0","0","","0.00","0.59","0","1","1","0.00","0.03","0.00","0.00","0.00","0.00","0.00","0.00","4.40","4.40","2","2","0","2","0","0","0","2","7","22.22"
"ALEXANDER BURMISTROV","C","L","2016","WPG","20138","2016-11-01","WSH","WPG","All Situations","10.23","0","0.02","0","0","0","0","0","","0.00","2.32","0","1","1","0.00","0.14","0.00","0.00","0.00","0.00","0.00","0.00","5.87","5.87","0","0","0","0","0","0","0","4","3","57.14"
"ALEXANDER BURMISTROV","C","L","2016","WPG","20104","2016-10-27","DAL","WPG","All Situations","9.15","0","0","0","0","0","0","0","","","","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","2","3","40.00"
"ALEXANDER BURMISTROV","C","L","2016","WPG","20123","2016-10-30","BUF","WPG","All Situations","8.98","0","0.02","0","0","0","0","0","0.00","0.00","1.54","1","1","2","0.00","0.10","0.00","0.00","0.00","0.00","0.00","6.68","6.68","13.36","0","2","0","1","0","0","0","4","2","66.67"
"ALEXANDER BURMISTROV","C","L","2016","WPG","20159","2016-11-04","DET","DET","All Situations","12.07","0","0.04","0","0","0","0","0","0.00","0.00","2.20","2","2","2","0.00","0.22","0.00","0.00","0.00","0.00","0.00","9.94","9.94","9.94","0","1","0","0","0","0","0","0","0",""
"ALEXANDER BURMISTROV","C","L","2016","WPG","20036","2016-10-17","BOS","WPG","All Situations","10.03","0","0","1","1","0","1","1","","","","0","0","0","0.00","0.00","5.98","5.98","0.00","5.98","5.98","0.00","0.00","0.00","0","1","0","1","0","0","0","3","6","33.33"
"ALEXANDER BURMISTROV","C","L","2016","WPG","20077","2016-10-23","EDM","WPG","All Situations","9.12","0","0.07","0","0","0","0","0","0.00","0.00","7.42","1","1","1","0.00","0.49","0.00","0.00","0.00","0.00","0.00","6.58","6.58","6.58","4","3","0","0","0","0","0","3","4","42.86"
"ALEXANDER BURMISTROV","C","L","2016","WPG","20024","2016-10-15","MIN","MIN","All Situations","14.42","0","0.01","0","0","0","0","0","","0.00","1.18","0","1","1","0.00","0.05","0.00","0.00","0.00","0.00","0.00","0.00","4.16","4.16","1","1","1","0","0","0","0","3","6","33.33"
"ALEXANDER BURMISTROV","C","L","2016","WPG","20149","2016-11-03","WSH","WSH","All Situations","13.03","0","0.02","0","0","0","0","0","0.00","0.00","1.81","1","1","1","0.00","0.08","0.00","0.00","0.00","0.00","0.00","4.60","4.60","4.60","1","0","0","0","0","0","0","3","3","50.00"
"ALEXANDER BURMISTROV","C","L","2016","WPG","20109","2016-10-28","COL","COL","All Situations","11.98","0","0.05","0","0","0","0","0","0.00","0.00","5.09","1","1","3","0.00","0.25","0.00","0.00","0.00","0.00","0.00","5.01","5.01","15.03","0","1","0","0","0","0","2","0","4","0.00"
"ALEXANDER RADULOV","RW","L","2016","MTL","20164","2016-11-05","PHI","MTL","All Situations","15.18","0","0","1","1","0","1","1","","","","0","0","1","0.00","0.00","3.95","3.95","0.00","3.95","3.95","0.00","0.00","3.95","2","3","1","0","0","0","0","0","0",""
"ALEXANDER RADULOV","RW","L","2016","MTL","20065","2016-10-22","BOS","BOS","All Situations","17.27","0","0.17","1","1","0","1","1","0.00","0.00","5.72","2","3","3","0.00","0.60","3.47","3.47","0.00","3.47","3.47","6.95","10.42","10.42","1","5","1","1","2","0","0","0","0",""
"ALEXANDER RADULOV","RW","L","2016","MTL","20094","2016-10-26","NYI","NYI","All Situations","16.25","0","0.03","0","0","0","0","0","0.00","0.00","3.40","1","1","2","0.00","0.13","0.00","0.00","0.00","0.00","0.00","3.69","3.69","7.38","1","1","0","0","0","0","1","0","0",""
"ALEXANDER RADULOV","RW","L","2016","MTL","20054","2016-10-20","ARI","MTL","All Situations","17.95","0","0.29","0","0","0","0","0","0.00","0.00","9.70","1","3","4","0.00","0.97","0.00","0.00","0.00","0.00","0.00","3.34","10.03","13.37","0","1","0","0","0","1","1","0","0",""
"ALEXANDER RADULOV","RW","L","2016","MTL","20005","2016-10-13","BUF","BUF","All Situations","15.75","0","0.03","0","0","0","0","0","0.00","0.00","2.57","1","1","1","0.00","0.10","0.00","0.00","0.00","0.00","0.00","3.81","3.81","3.81","0","3","1","0","0","3","0","0","0",""
"ALEXANDER RADULOV","RW","L","2016","MTL","20040","2016-10-18","PIT","MTL","All Situations","14.65","1","0.48","0","0","0","1","1","33.33","33.33","16.14","3","3","4","4.10","1.98","0.00","0.00","0.00","4.10","4.10","12.29","12.29","16.38","0","4","1","0","0","2","1","0","0",""
"ALEXANDER RADULOV","RW","L","2016","MTL","20114","2016-10-29","TOR","MTL","All Situations","13.28","0","0","2","2","0","2","2","","","","0","0","1","0.00","0.00","9.04","9.04","0.00","9.04","9.04","0.00","0.00","4.52","3","4","0","1","0","1","1","0","0",""
"ALEXANDER RADULOV","RW","L","2016","MTL","20143","2016-11-02","VAN","MTL","All Situations","13.30","1","1.26","0","0","0","1","1","25.00","25.00","31.56","4","4","4","4.51","5.70","0.00","0.00","0.00","4.51","4.51","18.05","18.05","18.05","2","2","2","1","0","0","0","0","0",""
"ALEXANDER RADULOV","RW","L","2016","MTL","20018","2016-10-15","OTT","OTT","All Situations","20.38","0","0.11","0","0","0","0","0","0.00","0.00","2.68","3","4","4","0.00","0.32","0.00","0.00","0.00","0.00","0.00","8.83","11.78","11.78","2","1","2","3","0","0","0","0","0",""
"ALEXANDER RADULOV","RW","L","2016","MTL","20102","2016-10-27","T.B","MTL","All Situations","15.03","0","0.19","0","0","0","0","0","0.00","0.00","9.67","2","2","3","0.00","0.77","0.00","0.00","0.00","0.00","0.00","7.98","7.98","11.98","1","0","0","3","0","0","1","0","0",""
"ALEXANDER RADULOV","RW","L","2016","MTL","20158","2016-11-04","CBJ","CBJ","All Situations","14.27","0","0.25","0","0","0","0","0","0.00","0.00","6.13","2","4","6","0.00","1.03","0.00","0.00","0.00","0.00","0.00","8.41","16.82","25.23","1","2","0","0","0","0","0","0","0",""
"ALEXANDER RADULOV","RW","L","2016","MTL","20081","2016-10-24","PHI","MTL","All Situations","17.47","1","0.65","2","2","0","3","3","100.00","50.00","32.44","1","2","2","3.43","2.23","6.87","6.87","0.00","10.30","10.30","3.43","6.87","6.87","5","3","0","0","1","1","1","0","0",""
"ALEXANDER STEEN","LW","L","2016","STL","20002","2016-10-12","CHI","CHI","All Situations","19.80","0","0.32","2","0","2","2","0","0.00","0.00","10.62","2","3","3","0.00","0.97","6.06","0.00","6.06","6.06","0.00","6.06","9.09","9.09","0","1","1","0","0","0","0","0","0",""
"ALEXANDER STEEN","LW","L","2016","STL","20089","2016-10-25","CGY","STL","All Situations","20.45","0","0.32","0","0","0","0","0","0.00","0.00","6.45","3","5","5","0.00","0.95","0.00","0.00","0.00","0.00","0.00","8.80","14.67","14.67","0","1","1","0","1","0","0","0","1","0.00"
"ALEXANDER STEEN","LW","L","2016","STL","20011","2016-10-13","MIN","STL","All Situations","21.75","1","0.84","0","0","0","1","1","20.00","16.67","14.08","5","6","6","2.76","2.33","0.00","0.00","0.00","2.76","2.76","13.79","16.55","16.55","1","2","1","0","0","0","2","0","0",""
"ALEXANDER STEEN","LW","L","2016","STL","20103","2016-10-27","DET","STL","All Situations","22.25","0","0.28","0","0","0","0","0","0.00","0.00","13.82","2","2","3","0.00","0.75","0.00","0.00","0.00","0.00","0.00","5.39","5.39","8.09","0","0","0","1","0","0","1","1","0","100.00"
"ALEXANDER STEEN","LW","L","2016","STL","20060","2016-10-20","EDM","EDM","All Situations","18.02","0","0.06","0","0","0","0","0","0.00","0.00","5.62","1","1","3","0.00","0.19","0.00","0.00","0.00","0.00","0.00","3.33","3.33","9.99","0","0","1","0","0","0","1","2","17","10.53"
"ALEXANDER STEEN","LW","L","2016","STL","20132","2016-11-01","NYR","NYR","All Situations","17.42","0","0.06","0","0","0","0","0","0.00","0.00","6.17","1","1","2","0.00","0.21","0.00","0.00","0.00","0.00","0.00","3.44","3.44","6.89","0","1","0","1","1","2","1","0","0",""
"ALEXANDER STEEN","LW","L","2016","STL","20048","2016-10-18","VAN","VAN","All Situations","22.48","0","0.07","1","1","0","1","1","0.00","0.00","6.59","1","1","2","0.00","0.18","2.67","2.67","0.00","2.67","2.67","2.67","2.67","5.34","2","1","0","0","0","1","0","9","12","42.86"
"ALEXANDER STEEN","LW","L","2016","STL","20075","2016-10-22","CGY","CGY","All Situations","23.92","1","1.33","1","1","0","2","2","33.33","16.67","22.16","3","6","6","2.51","3.34","2.51","2.51","0.00","5.02","5.02","7.53","15.05","15.05","0","2","1","1","0","0","0","0","0",""
"ALEXANDER STEEN","LW","L","2016","STL","20169","2016-11-05","CBJ","STL","All Situations","20.93","0","0.05","1","1","0","1","1","0.00","0.00","2.47","2","2","3","0.00","0.14","2.87","2.87","0.00","2.87","2.87","5.73","5.73","8.60","0","0","0","0","1","0","0","0","0",""
"ALEXANDER STEEN","LW","L","2016","STL","20118","2016-10-29","L.A","STL","All Situations","21.17","0","0.17","0","0","0","0","0","0.00","0.00","5.78","1","3","4","0.00","0.49","0.00","0.00","0.00","0.00","0.00","2.83","8.50","11.34","1","1","1","0","1","0","0","0","0",""
"ALEXANDER STEEN","LW","L","2016","STL","20025","2016-10-15","NYR","STL","All Situations","23.52","0","0","1","0","1","1","0","","","","0","0","0","0.00","0.00","2.55","0.00","2.55","2.55","0.00","0.00","0.00","0.00","2","0","1","0","0","0","1","5","4","55.56"
"ALEXANDER STEEN","LW","L","2016","STL","20154","2016-11-03","DAL","DAL","All Situations","17.62","0","0.05","1","0","1","1","0","0.00","0.00","2.70","1","2","4","0.00","0.18","3.41","0.00","3.41","3.41","0.00","3.41","6.81","13.62","0","6","0","0","0","1","0","0","0",""
"ALEXANDER WENNBERG","C","L","2016","CBJ","20074","2016-10-22","DAL","DAL","All Situations","15.47","0","0.06","0","0","0","0","0","0.00","0.00","3.05","2","2","3","0.00","0.24","0.00","0.00","0.00","0.00","0.00","7.76","7.76","11.64","1","1","1","1","0","1","0","8","7","53.33"
"ALEXANDER WENNBERG","C","L","2016","CBJ","20023","2016-10-15","S.J","CBJ","All Situations","15.68","0","0.11","1","1","0","1","1","0.00","0.00","2.81","2","4","5","0.00","0.43","3.83","3.83","0.00","3.83","3.83","7.65","15.31","19.13","0","1","0","0","0","0","0","6","8","42.86"
"ALEXANDER WENNBERG","C","L","2016","CBJ","20106","2016-10-27","S.J","S.J","All Situations","19.42","0","0.08","0","0","0","0","0","0.00","0.00","7.57","1","1","2","0.00","0.23","0.00","0.00","0.00","0.00","0.00","3.09","3.09","6.18","2","1","1","4","0","0","1","9","5","64.29"
"ALEXANDER WENNBERG","C","L","2016","CBJ","20158","2016-11-04","MTL","CBJ","All Situations","13.72","0","0.01","4","0","4","4","0","0.00","0.00","1.17","1","1","2","0.00","0.05","17.49","0.00","17.49","17.49","0.00","4.37","4.37","8.75","0","0","0","1","2","0","1","7","8","46.67"
"ALEXANDER WENNBERG","C","L","2016","CBJ","20169","2016-11-05","STL","STL","All Situations","18.83","0","0.27","0","0","0","0","0","0.00","0.00","8.89","2","3","3","0.00","0.85","0.00","0.00","0.00","0.00","0.00","6.37","9.56","9.56","1","3","0","0","1","0","1","6","6","50.00"
"ALEXANDER WENNBERG","C","L","2016","CBJ","20063","2016-10-21","CHI","CBJ","All Situations","16.23","0","0.18","1","1","0","1","1","0.00","0.00","17.91","1","1","1","0.00","0.66","3.70","3.70","0.00","3.70","3.70","3.70","3.70","3.70","1","0","0","0","0","0","4","6","8","42.86"
"ALEXANDER WENNBERG","C","L","2016","CBJ","20133","2016-11-01","DAL","CBJ","All Situations","17.98","0","0","1","0","1","1","0","","","","0","0","0","0.00","0.00","3.34","0.00","3.34","3.34","0.00","0.00","0.00","0.00","1","1","0","0","0","0","1","10","7","58.82"
"ALEXANDER WENNBERG","C","L","2016","CBJ","20008","2016-10-13","BOS","CBJ","All Situations","16.13","1","0.15","1","0","1","2","1","33.33","33.33","5.01","3","3","5","3.72","0.56","3.72","0.00","3.72","7.44","3.72","11.16","11.16","18.60","1","0","0","0","0","0","0","4","10","28.57"
"ALEXANDER WENNBERG","C","L","2016","CBJ","20092","2016-10-25","L.A","L.A","All Situations","18.03","0","0.03","1","0","1","1","0","0.00","0.00","2.66","1","1","1","0.00","0.09","3.33","0.00","3.33","3.33","0.00","3.33","3.33","3.33","3","3","0","0","0","0","1","7","5","58.33"
"ALEXANDER WENNBERG","C","L","2016","CBJ","20112","2016-10-28","ANA","ANA","All Situations","15.40","0","0.23","2","0","2","2","0","0.00","0.00","22.56","1","1","1","0.00","0.88","7.79","0.00","7.79","7.79","0.00","3.90","3.90","3.90","3","1","1","0","0","0","1","4","13","23.53"
"ANDERS LEE","LW","L","2016","NYI","20038","2016-10-18","S.J","NYI","All Situations","13.45","1","0.15","0","0","0","1","1","50.00","33.33","4.84","2","3","4","4.46","0.65","0.00","0.00","0.00","4.46","4.46","8.92","13.38","17.84","0","0","0","0","0","0","0","0","1","0.00"
"ANDERS LEE","LW","L","2016","NYI","20126","2016-10-30","TOR","NYI","All Situations","11.83","0","0.19","0","0","0","0","0","0.00","0.00","9.49","1","2","2","0.00","0.96","0.00","0.00","0.00","0.00","0.00","5.07","10.14","10.14","4","2","2","0","0","0","1","0","0",""
"ANDERS LEE","LW","L","2016","NYI","20022","2016-10-15","WSH","WSH","All Situations","10.63","0","0.04","0","0","0","0","0","0.00","0.00","4.22","1","1","2","0.00","0.24","0.00","0.00","0.00","0.00","0.00","5.64","5.64","11.29","2","0","1","0","0","0","0","0","0",""
"ANDERS LEE","LW","L","2016","NYI","20131","2016-11-01","T.B","NYI","All Situations","9.62","0","0.12","0","0","0","0","0","0.00","0.00","5.81","1","2","3","0.00","0.73","0.00","0.00","0.00","0.00","0.00","6.24","12.47","18.71","1","0","0","0","0","0","0","0","0",""
"ANDERS LEE","LW","L","2016","NYI","20094","2016-10-26","MTL","NYI","All Situations","15.28","0","0","0","0","0","0","0","","","","0","0","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","7.85","2","3","0","0","0","0","1","0","0",""
"ANDERS LEE","LW","L","2016","NYI","20062","2016-10-21","ARI","NYI","All Situations","10.92","0","0.2","0","0","0","0","0","0.00","0.00","10.00","1","2","2","0.00","1.10","0.00","0.00","0.00","0.00","0.00","5.49","10.99","10.99","2","1","0","0","0","1","0","0","0",""
"ANDERS LEE","LW","L","2016","NYI","20147","2016-11-03","PHI","NYI","All Situations","12.85","0","0.11","0","0","0","0","0","0.00","0.00","5.74","2","2","2","0.00","0.54","0.00","0.00","0.00","0.00","0.00","9.34","9.34","9.34","4","0","1","0","0","1","0","0","0",""
"ANDERS LEE","LW","L","2016","NYI","20100","2016-10-27","PIT","PIT","All Situations","12.30","0","0.42","0","0","0","0","0","0.00","0.00","10.56","4","4","4","0.00","2.06","0.00","0.00","0.00","0.00","0.00","19.51","19.51","19.51","5","2","1","0","1","0","0","0","0",""
"ANDERS LEE","LW","L","2016","NYI","20167","2016-11-05","EDM","NYI","All Situations","13.25","0","0","0","0","0","0","0","","","","0","0","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9.06","6","0","0","1","1","0","0","1","0","100.00"
"ANDERS LEE","LW","L","2016","NYI","20030","2016-10-16","ANA","NYI","All Situations","12.93","0","0.2","0","0","0","0","0","0.00","0.00","6.61","2","3","3","0.00","0.92","0.00","0.00","0.00","0.00","0.00","9.28","13.92","13.92","3","1","0","0","0","0","1","0","0",""
"ANDERS LEE","LW","L","2016","NYI","20006","2016-10-13","NYR","NYR","All Situations","13.23","0","0.12","0","0","0","0","0","","0.00","4.12","0","3","3","0.00","0.56","0.00","0.00","0.00","0.00","0.00","0.00","13.61","13.61","5","0","0","0","1","0","1","0","0",""
